datetime,temp,humidity,precip,dew,windspeed,cloudcover,solarradiation,uvindex
2018-01-01,26.8,69.9,0,20.7,22.3,72,49.2,3
2018-01-02,26.8,70.1,0.001,20.7,25.9,84.4,72.7,4
2018-01-03,26.7,70.8,0.001,20.9,24.1,86.2,121,6
2018-01-04,27.2,78.2,0.001,22.9,24,65,166,7
2018-01-05,28,79.5,0,24,22.1,70.4,146.3,6
2018-01-06,28.6,68.5,0,22,20.4,73,155,7
2018-01-07,27.6,79.3,0.292,23.5,11.1,69.2,159.9,6
2018-01-08,28.2,82,1.26,24.6,18.3,49.3,173.4,7
2018-01-09,28.6,76.8,0,23.7,18.2,43.3,198.4,7
2018-01-10,28,78.9,0.003,23.8,14.7,54.6,177.9,7
2018-01-11,27.2,67.7,0,20.6,16.5,75.3,156.5,6
2018-01-12,26.5,60,0,18,25.8,78.9,173.1,8
2018-01-13,26.5,61.3,0,18.2,31.5,65.5,189.8,8
2018-01-14,26.3,67.3,0,19.6,25.7,67.9,102.4,5
2018-01-15,27,68.6,0,20.3,16.5,69.7,167.7,7
2018-01-16,26.4,77.9,3.524,22.1,13.8,83.4,126.7,7
2018-01-17,25.8,89.2,6.104,23.8,18.4,95.8,83.1,5
2018-01-18,27.5,83.5,0.001,24.2,16.5,78.5,187.5,7
2018-01-19,27.2,76.4,0.506,22.3,18.4,86.7,192.1,8
2018-01-20,27.5,70.5,0,21.2,16.6,64.9,143.6,6
2018-01-21,27.3,80.7,0.002,23.5,16.6,69.2,197.4,7
2018-01-22,27.6,81,0.292,23.8,16.4,65.6,173.4,7
2018-01-23,27.5,78.6,0.035,23.2,12.9,49.7,207.9,7
2018-01-24,26.5,86.3,4.623,24,13,66.4,151.3,7
2018-01-25,27.8,78.1,0.028,23.3,18.3,58.1,167.2,6
2018-01-26,27.9,77.9,0.072,23.5,22,65.8,161,6
2018-01-27,25.4,95.8,3.938,24.6,16.5,96.5,34.5,3
2018-01-28,26.3,83,0.086,23.1,18.3,91.7,105.4,8
2018-01-29,27.1,76.3,0.313,22.3,12.9,57.5,184.9,6
2018-01-30,27.1,76.5,0.02,22.4,14.9,67.6,197.7,7
2018-01-31,26.4,83.5,0.008,23.3,14.7,65.6,142.8,6
2018-02-01,27.3,78,0,22.8,16.4,56.7,187.8,6
2018-02-02,27.4,74.8,0,22.3,16.4,48.5,185,7
2018-02-03,26.3,74.5,0,21.1,12.9,59,197.6,7
2018-02-04,26.5,72.7,0,20.9,18.2,72.2,192.3,8
2018-02-05,26.2,77.1,0.035,21.6,20.4,80.9,214.6,8
2018-02-06,25.5,70.5,0,19.5,24,71.9,203.5,8
2018-02-07,25.7,77.3,0.014,21.3,13,72,182.7,7
2018-02-08,25.3,79.8,0.004,21.4,16.4,71.7,209,8
2018-02-09,26.2,76.2,0,21.3,16.5,45,178.4,6
2018-02-10,26.8,80.8,0,23.1,12.9,79.3,198.7,8
2018-02-11,27.1,86.5,0.041,24.6,14.6,76.9,170.5,7
2018-02-12,27.7,76.7,0,23,16.5,68.2,189.3,7
2018-02-13,27.4,67.3,0,20.5,27.7,72.5,196.5,7
2018-02-14,26.6,74,0.001,21.5,13,79.2,144.2,6
2018-02-15,28.4,75,0,23.3,22.1,67.2,197.6,7
2018-02-16,28.9,75.4,0,23.7,18.4,35.1,219.1,9
2018-02-17,29,75.4,0,23.8,20.5,44.7,255.9,9
2018-02-18,28.4,72.1,0,22.6,18.4,39.9,210.1,7
2018-02-19,28.8,62.4,0,20.4,24.1,28.1,255.5,9
2018-02-20,28.4,69.8,0.07,22.2,23.9,51.2,206.5,7
2018-02-21,28.8,71.6,1.728,23,18.2,50.8,212.4,7
2018-02-22,29.2,68.1,0,22.3,20.2,39.1,232.5,8
2018-02-23,28.1,67.7,0,21.2,22.3,35.6,227.1,7
2018-02-24,28.6,63.1,0,20.4,20.4,34,265.7,9
2018-02-25,28.4,67.9,0,21.6,18.5,65.3,179.4,7
2018-02-26,28.5,69.7,0,22.2,20.5,56.3,205.4,7
2018-02-27,28,76.1,0.106,23.2,22.3,75.7,219.9,9
2018-02-28,28.7,77.3,0,24,22.2,52.4,204.9,8
2018-03-01,29.3,72.2,0,23.5,22.3,47,222.7,8
2018-03-02,29.6,71.9,0,23.6,23.8,46.6,249.9,9
2018-03-03,29.4,70.5,0,23.4,20.4,57.3,213.8,8
2018-03-04,29,73.2,0,23.4,25.8,72.1,260,9
2018-03-05,29.7,63.5,0,21.7,22.3,29.1,268,9
2018-03-06,29.9,67.1,0,22.9,22.1,49.1,256.8,8
2018-03-07,29.3,70.7,6.287,23.2,20.5,48.6,250.8,9
2018-03-08,27.7,82.6,8.345,24.4,17.2,67.9,225.1,8
2018-03-09,26.8,81.6,0.024,23.3,22.3,82.7,177.3,7
2018-03-10,27.1,71.6,0,21.2,27.6,67.4,225,8
2018-03-11,26.8,63.2,0,19,31.4,48.5,197,7
2018-03-12,26.8,67.8,0,20.2,22.3,39.6,217.8,8
2018-03-13,27.8,68.7,0,21.2,22.2,40.1,251.2,9
2018-03-14,28,63,0,19.9,22.2,33.2,276.7,10
2018-03-15,28.2,66.4,0,21.1,22.2,49.7,254,9
2018-03-16,29.1,66.5,0,22.1,16.5,56.8,242,8
2018-03-17,29,71.3,0,22.8,22.3,38.7,250.9,9
2018-03-18,28.9,69.3,0,22.5,23.9,35.5,274.3,9
2018-03-19,28.8,66,0,21.4,24,30.6,284.2,10
2018-03-20,29,69.5,0,22.4,20.3,59.3,288.5,10
2018-03-21,28.7,71,1.036,22.7,16.6,52.3,271.4,9
2018-03-22,27,79.5,2.79,22.9,22.3,80.8,186.2,7
2018-03-23,27.3,65.5,0,20,27.5,58.1,202.8,9
2018-03-24,27,57.8,0,17.8,26,49.2,203.9,10
2018-03-25,27,57.4,0,17.6,24,40.6,257,10
2018-03-26,27.2,64.2,0,19.6,20.3,51.3,263.2,10
2018-03-27,26.9,70.3,0,20.8,14.9,72.5,224.5,9
2018-03-28,27.7,70.3,0,21.4,18.4,46.6,236.4,8
2018-03-29,27.9,72.3,8.719,22.2,13.9,74.3,203.3,8
2018-03-30,27.5,75.5,1.821,22.5,20.5,87.4,214.8,9
2018-03-31,26.8,76.6,1.784,22,22.2,84.1,225.8,9
2018-04-01,28.2,65.9,0.063,20.9,20.4,66.3,208.2,9
2018-04-02,28.4,68.5,0.642,21.8,14.8,53.7,234.9,9
2018-04-03,28.2,71.2,0.91,22.3,16.5,69.3,205.5,9
2018-04-04,28.1,71.6,0.006,22.4,20.6,86.8,228.2,8
2018-04-05,28,69.6,0.001,21.8,20.4,74.5,216.2,9
2018-04-06,28.8,64.7,0,21.2,20.4,40.4,286.5,10
2018-04-07,29.3,61.9,0,20.9,23.9,48,218.4,9
2018-04-08,28.6,67.3,0.009,21.5,29.3,72.3,222.9,8
2018-04-09,28.7,70,0,22.5,20.5,60.1,173.6,9
2018-04-10,29.4,74.1,2.87,23.9,25.7,45,124.3,4
2018-04-11,29.9,70.7,6.099,23.7,25.7,46,86.2,4
2018-04-12,30.2,70.9,0,24.1,25.8,41.5,125.1,5
2018-04-13,30.5,66.7,0,23.3,25.9,32.2,153,6
2018-04-14,30.4,65.1,0,22.8,24,33.3,244.1,9
2018-04-15,30.5,65.3,0,23.1,20.4,43,262.3,9
2018-04-16,30.2,64.5,0,22.6,27.5,37.6,154.3,9
2018-04-17,30,60,0,21,20.5,31.8,215.6,8
2018-04-18,29.5,61.9,0,21.3,22.2,45.4,121.3,5
2018-04-19,29.8,61,0,21.1,25.7,29.1,266.3,9
2018-04-20,30.1,62.5,0,21.8,25.7,34.2,256.6,8
2018-04-21,30.6,64.3,0,22.8,30.7,32.8,281.6,10
2018-04-22,30.5,70.7,0,24.3,16.5,40.7,161.7,8
2018-04-23,30.9,64.2,0,23,24,33.8,216.2,9
2018-04-24,31.1,64.1,2.214,23.2,20.4,40.9,218.5,8
2018-04-25,30.6,68.9,1.495,23.9,22.2,67.6,217,10
2018-04-26,30.8,64,1.4,23,20.4,49.3,147.2,8
2018-04-27,30.8,62.2,0,22.4,27.5,36.4,189,8
2018-04-28,31,61.1,0,22.5,27.6,31,164.9,8
2018-04-29,30.6,66.9,0.14,23.5,18.3,40.9,166.7,7
2018-04-30,31.1,63.2,0.49,23,27.5,44.2,193,8
2018-05-01,30.2,66.8,6.838,23.3,22.1,57.6,197.2,9
2018-05-02,31.5,63,0,23.2,23.9,39.1,224.8,8
2018-05-03,31.1,62.3,0,22.8,23.8,58.2,184.6,7
2018-05-04,31.3,63.6,0,23.3,24.1,63.2,186.1,8
2018-05-05,29,76.6,0.069,24.5,18.3,67.9,67.7,3
2018-05-06,30.4,68.3,0,23.4,16.4,50.3,165,8
2018-05-07,30.9,67.4,0,23.8,16.5,33.1,209.2,8
2018-05-08,30.5,74.6,0.121,25.1,25.9,45.9,219.6,9
2018-05-09,31,69.2,0,24,16.6,45.6,193.1,7
2018-05-10,30.4,65.8,26.882,23.1,22.2,40.4,176.5,8
2018-05-11,30.5,68.4,0.432,23.8,22.2,46.7,135.7,8
2018-05-12,30.9,67.6,1.98,23.9,20.3,52.4,214.2,8
2018-05-13,30.9,70.1,1.98,24.2,23.9,45.7,275.4,9
2018-05-14,31.6,63.4,0,23.4,20.4,65,272.5,9
2018-05-15,30.8,69,0.822,24.3,100.9,63.3,238.3,8
2018-05-16,31.3,68.8,0.49,24.5,23.9,51.3,273.7,9
2018-05-17,31.4,66.5,0,24,16.6,44.3,268.1,10
2018-05-18,31.6,63.7,0,23.6,16.5,66.4,282.1,9
2018-05-19,31.2,64.7,0.35,23.5,20.4,66.9,208.8,7
2018-05-20,31.3,63.8,0.002,23.4,20.4,49,227.6,9
2018-05-21,31.4,64.9,0,23.8,16.5,66.2,195.1,8
2018-05-22,30.8,69.6,0.07,24.3,23.9,54.8,192.8,7
2018-05-23,31.8,64.5,0,23.9,20.5,50.6,275.6,9
2018-05-24,31.1,65,6.099,23.6,18.3,52.9,202.8,8
2018-05-25,30.4,71,0.775,24.2,16.7,51.5,110.9,6
2018-05-26,31,70.7,0.07,24.6,22.3,53.4,194.8,8
2018-05-27,31.8,66.4,0.063,24.3,15,47.6,205,8
2018-05-28,32.5,63.4,0,24.4,20.3,51,207.3,8
2018-05-29,31.9,64.6,0.781,24.1,20.5,65.8,170.7,8
2018-05-30,31,67,13.799,24,20.4,72.3,151.2,8
2018-05-31,31.2,67.7,0.003,24.4,18.3,75.6,159.1,8
2018-06-01,31.6,67.8,0,24.7,22.2,62.3,149.8,7
2018-06-02,30.6,74.1,0.18,25.2,22.2,71.7,143.6,7
2018-06-03,29.4,77.6,0.895,24.9,33.2,62.8,223.3,8
2018-06-04,31.3,67.1,9.514,24.1,23.9,55.9,224.6,8
2018-06-05,30.1,80.9,5.232,26.3,20.5,73.6,181.2,8
2018-06-06,28.6,88.2,11.808,26.3,16.9,86.6,168.8,7
2018-06-07,27.8,91.5,29.288,26.2,28,93.9,93.4,4
2018-06-08,27.6,94.3,4.679,26.5,34.9,99.4,114.1,6
2018-06-09,26.3,99.5,124.883,26.2,20.3,99.9,23.6,1
2018-06-10,25.7,98.2,61.272,25.4,22.1,96,46.7,3
2018-06-11,25.9,97.4,40.705,25.5,27,98.2,55.3,3
2018-06-12,26,98,28.901,25.7,22,98.2,183.5,6
2018-06-13,26.2,97.6,48.255,25.7,25.1,99.1,224.1,8
2018-06-14,27.7,93.4,21.674,26.4,23.1,97.1,197.5,8
2018-06-15,28.7,87.7,10.865,26.3,29.4,88.8,218.9,7
2018-06-16,27.5,94.7,19.558,26.5,33.2,92.9,150.2,6
2018-06-17,28.3,89,6.824,26.1,29.3,87.3,168.8,7
2018-06-18,29,87.8,0,26.6,24,75.9,209.6,9
2018-06-19,29.8,81.3,0,26,29.3,56.9,216.1,9
2018-06-20,28.5,93.4,28.148,27.3,34.9,73.5,176.7,9
2018-06-21,27.5,91.9,84.901,26,29.2,85.6,193.5,8
2018-06-22,27.6,92.9,0.236,26.3,27.5,71,158.4,8
2018-06-23,28.1,89.9,11.238,26,25.8,69,170.8,7
2018-06-24,28.9,85.1,0.093,25.9,20.4,91.5,138.4,6
2018-06-25,27.6,92.5,38.982,26.1,18.8,94.4,122.3,5
2018-06-26,26.7,95.5,9.329,25.8,14.7,93.1,92.5,7
2018-06-27,27.8,87.2,0.042,25.2,14.7,78.3,163.6,7
2018-06-28,28.8,89.4,0,26.8,27.6,44.9,218.3,8
2018-06-29,29.2,87.6,0.202,26.7,31.5,44.1,189.8,8
2018-06-30,29.1,91.1,0.139,27.4,29.2,74.8,138.8,8
2018-07-01,28.2,91.7,0.549,26.6,24,79.9,164.3,7
2018-07-02,28.1,93.9,10.105,27,31.2,74.6,171.4,7
2018-07-03,28.6,92,0.855,27.1,33.2,56.9,229.5,9
2018-07-04,28.5,90.6,3.465,26.7,33.1,57.2,197.8,10
2018-07-05,28.6,87.7,1.403,26.2,31.5,56.8,219,8
2018-07-06,28.4,88.4,14.922,26.1,20.4,72.3,161.2,7
2018-07-07,27.7,94.4,61.843,26.6,15,86.2,93,7
2018-07-08,27.2,95.8,2.595,26.4,12.9,91,154.5,8
2018-07-09,27.3,93.5,1.974,26,24,78,122,7
2018-07-10,27.4,93.7,10.956,26.2,25.8,87.5,177.9,7
2018-07-11,27.5,95.2,5.269,26.6,27.5,89.8,156.4,7
2018-07-12,27.3,94.6,12.154,26.3,27.4,93.2,82.5,4
2018-07-13,27.3,89.9,9.455,25.3,14.8,87.8,133.9,6
2018-07-14,27.7,92.3,3.713,26.2,22.3,91.1,123.6,6
2018-07-15,27,97.1,8.352,26.5,24,95.1,66.9,2
2018-07-16,26.6,96.8,23.885,26.1,31.3,97.6,94.6,4
2018-07-17,25.5,99.3,85.545,25.4,20.3,99.9,31.2,1
2018-07-18,27.4,95.7,49.307,26.6,23.9,99.5,73.3,3
2018-07-19,27.1,97.9,36.777,26.7,31.3,96.9,90.3,5
2018-07-20,26.6,97.6,68.278,26.2,33.2,97.9,60,3
2018-07-21,27.8,94.5,23.066,26.8,46,98,107.7,3
2018-07-22,25.8,98.5,47.449,25.6,25.7,99.5,176.1,8
2018-07-23,26.3,95.8,1.539,25.7,20.4,98,94.8,4
2018-07-24,27,95.1,19.304,26.1,20.4,95.5,105.4,4
2018-07-25,27.2,94.4,0.078,26.1,24,86.5,194.2,8
2018-07-26,26.9,95.5,0.693,26.1,18.4,82,126.8,7
2018-07-27,26.3,97.2,0.608,25.8,13.1,89.7,96.7,5
2018-07-28,27.1,98.1,12.853,26.8,25.7,94.9,142.3,8
2018-07-29,27.7,94.8,0.503,26.7,33.2,83.1,158,6
2018-07-30,28.3,93.7,0,27.1,31.5,76.4,191.7,8
2018-07-31,28.6,91.2,3.936,26.9,29.2,63.5,184.6,7
2018-08-01,28.8,87,0.127,26.3,34.9,66.2,218.4,7
2018-08-02,28,90.5,15.524,26.3,27.4,75.4,91.5,4
2018-08-03,27.9,83.9,5.17,24.9,23.9,85.9,98.2,4
2018-08-04,27.6,88.8,30.537,25.5,27.5,74.3,137.7,6
2018-08-05,28,89.9,0.029,26.1,29.4,73.6,170.9,4
2018-08-06,28.1,87,0.03,25.6,25.7,72.6,153.5,6
2018-08-07,27.9,88.1,6.093,25.6,22.3,88.4,103.3,5
2018-08-08,27.9,86.2,0.775,25.2,24,88.2,131.6,4
2018-08-09,28,87.1,0.23,25.5,27.4,95.1,59.6,2
2018-08-10,27.5,96.5,14.675,26.8,29.3,97.3,49.3,2
2018-08-11,26.8,96.4,136.254,26.1,25.8,98.8,25.1,2
2018-08-12,27,97.5,49.493,26.5,33.1,98.7,27.2,1
2018-08-13,27.3,92.6,19.887,25.9,38.5,99.4,43.4,2
2018-08-14,27.4,91.6,15.433,25.8,35.1,87.7,208.8,7
2018-08-15,28.8,86.6,0.277,26.2,38.7,74.5,198,7
2018-08-16,28.4,91,37.215,26.7,35.1,82.1,108.7,5
2018-08-17,27.4,94.7,45.384,26.4,34.9,92.3,93.5,5
2018-08-18,26.4,95.1,7.863,25.5,31.5,94.4,100.1,4
2018-08-19,27.1,93.1,0.839,25.8,27.5,87.7,89.6,3
2018-08-20,27.5,91.7,16.43,26,36.7,91.8,90,7
2018-08-21,28,91.4,19.882,26.4,33.2,91.4,150.6,8
2018-08-22,28.6,88.7,0.334,26.5,38.1,81.3,225.7,7
2018-08-23,28.8,86.7,0.233,26.3,36.9,77.9,98,4
2018-08-24,28.8,89.7,0.434,26.9,35,84.2,79.9,2
2018-08-25,28.6,91.5,16.311,27,38.5,95.4,53.4,3
2018-08-26,28.5,88.2,0,26.2,20.5,95.9,54.5,2
2018-08-27,28.9,83.4,0,25.6,27.4,88.2,98.7,3
2018-08-28,29.1,79.6,0,25,27.6,70.1,127.2,5
2018-08-29,29.4,73.1,0,23.8,22.2,65.7,138.2,5
2018-08-30,28.8,78.5,0.18,24.5,18.3,69.2,113.9,4
2018-08-31,27.6,91.3,14.251,26,12.9,84.7,100.8,4
2018-09-01,27.3,92.9,19.21,25.9,14.7,90.4,76.8,3
2018-09-02,28.2,91,1.305,26.4,20.5,83.5,97.1,6
2018-09-03,27.3,90.2,13.869,25.4,27.7,90.9,109.3,5
2018-09-04,27.1,92.5,11.33,25.8,29.2,85.7,86.5,3
2018-09-05,27.6,91.3,7.266,26,20.4,81.3,105.8,6
